MenuIcon,Url
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_9.png,https://www.youtube.com/results?search_query=Ileana+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_10.png,https://www.youtube.com/results?search_query=Nayanthara+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_11.png,https://www.youtube.com/results?search_query=Trisha+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_12.png,https://www.youtube.com/results?search_query=Genelia+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_13.png,https://www.youtube.com/results?search_query=Hansika+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_14.png,https://www.youtube.com/results?search_query=Sneha+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_15.png,https://www.youtube.com/results?search_query=Sridevi+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_16.png,https://www.youtube.com/results?search_query=Priyamani+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_17.png,https://www.youtube.com/results?search_query=Meena+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_18.png,https://www.youtube.com/results?search_query=DeekshaSeth+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_19.png,https://www.youtube.com/results?search_query=Rambha+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_20.png,https://www.youtube.com/results?search_query=Simran+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_21.png,https://www.youtube.com/results?search_query=Shobana+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_22.png,https://www.youtube.com/results?search_query=RichaGangopadhyay+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_23.png,https://www.youtube.com/results?search_query=Suhasini+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_24.png,https://www.youtube.com/results?search_query=JayaPrada+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_25.png,https://www.youtube.com/results?search_query=AmalaPaul+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_26.png,https://www.youtube.com/results?search_query=Jayasudha+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_27.png,https://www.youtube.com/results?search_query=SwatiReddy+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_28.png,https://www.youtube.com/results?search_query=Bhanupriya+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_29.png,https://www.youtube.com/results?search_query=Radha+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_30.png,https://www.youtube.com/results?search_query=RadhikaSarathkumar+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_31.png,https://www.youtube.com/results?search_query=MeeraJasmine+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_32.png,https://www.youtube.com/results?search_query=Jamuna+telugu+video+songss
https://raw.githubusercontent.com/indpDB/UC-WebApp-VideoSongs/master/Telugu/Female_33.png,https://www.youtube.com/results?search_query=Roja+telugu+video+songss
